PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-11,164.5
MAI Dolar MATba,MAI.ROS/MAR20,2020-02-12,146.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-12,145.7
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-12,136.1
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-12,138.1
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-12,143.6
SOJ Dolar MATba,SOJ.ROS/FEB20,2020-02-12,246.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-12,229.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-12,234.7
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-02-12,239.7
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-12,244.5
TRI Disponible,TRI.BA/DIS20,2020-02-12,207.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-12,203.5
TRI Dolar MATba,TRI.BA/MAR20,2020-02-12,213.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-12,207.5
TRI Dolar MATba,TRI.BA/JUL20,2020-02-12,223.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-12,165.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-12,167.0
MAI Dolar MATba,MAI.ROS/MAR20,2020-02-13,148.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-13,145.2
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-13,135.2
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-13,138.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-13,143.5
SOJ Dolar MATba,SOJ.ROS/FEB20,2020-02-13,249.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-13,230.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-13,235.7
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-02-13,240.8
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-13,245.5
TRI Disponible,TRI.BA/DIS20,2020-02-13,210.0
TRI Dolar MATba,TRI.ROS/FEB20,2020-02-13,201.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-13,202.3
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-13,207.7
TRI Dolar MATba,TRI.BA/JUL20,2020-02-13,218.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-13,164.8
MAI Dolar MATba,MAI.ROS/MAR20,2020-02-14,147.8
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-14,145.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-14,135.0
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-14,137.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-14,142.5
SOJ Dolar MATba,SOJ.ROS/FEB20,2020-02-14,246.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-14,229.0
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-14,234.0
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-14,243.8
TRI Dolar MATba,TRI.ROS/FEB20,2020-02-14,199.5
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-14,202.5
TRI Dolar MATba,TRI.BA/MAR20,2020-02-14,211.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-14,207.8
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-14,165.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-14,167.5
MAI Dolar MATba,MAI.ROS/FEB20,2020-02-17,152.0
MAI Dolar MATba,MAI.ROS/MAR20,2020-02-17,145.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-17,143.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-17,134.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-17,137.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-17,142.3
SOJ Dolar MATba,SOJ.ROS/FEB20,2020-02-17,248.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-17,228.3
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-02-17,238.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-17,243.0
TRI Dolar MATba,TRI.BA/FEB20,2020-02-17,211.1
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-17,202.7
TRI Dolar MATba,TRI.BA/MAR20,2020-02-17,211.0
TRI Dolar MATba,TRI.BA/MAY20,2020-02-17,215.0
TRI Dolar MATba,TRI.BA/JUL20,2020-02-17,218.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-17,207.1
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-17,165.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-18,144.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-18,135.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-18,139.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-18,143.0
SOJ Dolar MATba,SOJ.ROS/FEB20,2020-02-18,248.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-18,228.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-18,233.7
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-02-18,238.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-18,243.0
TRI Disponible,TRI.BA/DIS20,2020-02-18,215.0
TRI Dolar MATba,TRI.ROS/FEB20,2020-02-18,201.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-18,204.0
TRI Dolar MATba,TRI.BA/MAR20,2020-02-18,211.5
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-18,208.0
TRI Dolar MATba,TRI.ROS/SEP20,2020-02-18,212.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-18,166.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-18,168.0
MAI Dolar MATba,MAI.ROS/MAR20,2020-02-19,145.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-19,145.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-19,135.8
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-19,139.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-19,143.5
SOJ Dolar MATba,SOJ.ROS/FEB20,2020-02-19,248.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-19,228.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-19,234.0
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-19,243.6
TRI Disponible,TRI.BA/DIS20,2020-02-19,215.0
TRI Dolar MATba,TRI.ROS/FEB20,2020-02-19,200.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-19,205.5
TRI Dolar MATba,TRI.BA/MAR20,2020-02-19,212.5
TRI Dolar MATba,TRI.BA/MAY20,2020-02-19,218.0
TRI Dolar MATba,TRI.BA/JUL20,2020-02-19,221.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-19,209.4
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-19,167.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-19,169.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-20,141.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-20,133.0
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-20,137.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-20,141.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-20,227.0
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-20,232.0
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-20,242.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-20,206.1
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-20,209.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-20,167.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-20,169.4
MAI Dolar MATba,MAI.ROS/MAR20,2020-02-21,140.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-21,140.1
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-21,132.4
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-21,136.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-21,140.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-21,224.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-21,229.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-21,240.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-21,206.5
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-21,210.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-21,166.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-21,169.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-26,137.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-26,129.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-26,133.3
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-26,138.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-26,219.0
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-26,223.8
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-02-26,228.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-26,234.1
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-26,203.0
TRI Dolar MATba,TRI.BA/MAR20,2020-02-26,209.0
TRI Dolar MATba,TRI.BA/MAY20,2020-02-26,217.0
TRI Dolar MATba,TRI.BA/JUL20,2020-02-26,218.5
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-26,206.3
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-26,164.3
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-26,167.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-27,136.2
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-27,129.0
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-27,133.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-27,137.3
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-27,218.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-27,223.6
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-02-27,228.3
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-27,234.4
TRI Disponible,TRI.BA/DIS20,2020-02-27,210.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-27,202.0
TRI Dolar MATba,TRI.BA/MAR20,2020-02-27,208.6
TRI Dolar MATba,TRI.BA/MAY20,2020-02-27,215.4
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-27,205.5
TRI Dolar MATba,TRI.BA/JUL20,2020-02-27,217.8
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-27,164.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-27,166.0
MAI Dolar MATba,MAI.ROS/MAR20,2020-02-28,136.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-02-28,137.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-02-28,130.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-02-28,134.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-02-28,138.2
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-02-28,218.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-02-28,223.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-02-28,234.2
TRI Dolar MATba,TRI.ROS/MAR20,2020-02-28,201.4
TRI Dolar MATba,TRI.BA/MAR20,2020-02-28,210.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-02-28,204.5
TRI Dolar MATba,TRI.ROS/DIC20,2020-02-28,162.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-02-28,164.5
MAI Dolar MATba,MAI.ROS/MAR20,2020-03-02,134.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-02,136.7
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-02,130.0
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-02,133.9
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-02,137.9
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-02,220.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-02,225.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-02,236.5
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-02,201.1
TRI Dolar MATba,TRI.BA/MAR20,2020-03-02,208.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-02,204.5
TRI Dolar MATba,TRI.BA/JUL20,2020-03-02,217.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-02,163.5
TRI Dolar MATba,TRI.ROS/MAR21,2020-03-02,168.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-03,140.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-03,132.7
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-03,136.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-03,139.9
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-03,219.6
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-03,224.8
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-03,230.1
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-03,235.9
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-03,203.5
TRI Dolar MATba,TRI.BA/MAR20,2020-03-03,210.2
TRI Dolar MATba,TRI.BA/JUL20,2020-03-03,218.1
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-03,207.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-03,164.4
MAI Dolar MATba,MAI.ROS/MAR20,2020-03-04,140.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-04,140.4
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-04,132.7
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-04,136.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-04,140.4
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-04,222.8
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-04,228.0
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-04,233.1
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-04,239.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-04,205.5
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-04,208.3
TRI Dolar MATba,TRI.BA/JUL20,2020-03-04,219.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-04,165.6
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-04,168.1
MAI Dolar MATba,MAI.ROS/MAR20,2020-03-05,140.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-05,141.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-05,133.0
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-05,137.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-05,141.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-05,222.0
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-05,227.4
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-05,232.6
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-05,238.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-05,203.5
TRI Dolar MATba,TRI.BA/MAR20,2020-03-05,211.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-05,208.0
TRI Dolar MATba,TRI.BA/JUL20,2020-03-05,218.5
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-05,165.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-05,167.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-06,142.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-06,133.0
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-06,137.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-06,141.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-06,221.0
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-06,226.2
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-06,231.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-06,236.4
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-06,202.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-06,206.5
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-06,164.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-06,166.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-09,141.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-09,131.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-09,136.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-09,141.0
SOJ Dolar MATba,SOJ.ROS/MAR20,2020-03-09,219.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-09,218.5
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-09,223.4
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-09,233.8
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-09,199.9
TRI Dolar MATba,TRI.BA/MAY20,2020-03-09,216.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-09,204.7
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-09,162.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-09,164.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-10,141.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-10,132.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-10,136.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-10,141.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-10,220.8
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-10,225.6
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-10,235.8
TRI Disponible,TRI.BA/DIS20,2020-03-10,210.5
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-10,198.0
TRI Dolar MATba,TRI.BA/MAR20,2020-03-10,210.0
TRI Dolar MATba,TRI.BA/MAY20,2020-03-10,216.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-10,202.7
TRI Dolar MATba,TRI.BA/JUL20,2020-03-10,217.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-10,162.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-11,143.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-11,133.4
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-11,137.1
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-11,142.0
SOJ Dolar MATba,SOJ.ROS/MAR20,2020-03-11,221.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-11,220.1
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-11,225.1
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-11,230.3
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-11,235.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2020-03-11,222.0
TRI Disponible,TRI.BA/DIS20,2020-03-11,210.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-11,194.0
TRI Dolar MATba,TRI.BA/MAY20,2020-03-11,212.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-11,198.5
TRI Dolar MATba,TRI.BA/JUL20,2020-03-11,214.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-11,162.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-11,165.0
MAI Dolar MATba,MAI.ROS/MAR20,2020-03-12,140.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-12,142.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-12,132.6
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-12,137.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-12,142.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-12,217.8
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-12,222.6
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-12,232.0
SOJ Dolar MATba,SOJ.ROS/MAY21,2020-03-12,218.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-12,194.0
TRI Dolar MATba,TRI.BA/MAY20,2020-03-12,210.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-12,198.5
TRI Dolar MATba,TRI.BA/JUL20,2020-03-12,212.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-12,161.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-12,164.2
MAI Dolar MATba,MAI.ROS/MAR20,2020-03-13,139.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-13,144.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-13,134.7
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-13,138.9
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-13,144.1
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-13,217.1
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-13,221.4
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-13,227.1
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-13,231.6
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-13,193.0
TRI Dolar MATba,TRI.BA/MAY20,2020-03-13,208.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-13,197.5
TRI Dolar MATba,TRI.BA/JUL20,2020-03-13,210.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-13,161.8
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-13,164.5
MAI Dolar MATba,MAI.ROS/MAR20,2020-03-16,138.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-16,140.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-16,131.8
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-16,135.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-16,140.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-16,213.7
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-16,218.0
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-16,228.1
TRI Disponible,TRI.BA/DIS20,2020-03-16,206.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-16,191.5
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-16,194.1
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-16,160.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-16,163.0
MAI Dolar MATba,MAI.ROS/MAR20,2020-03-17,136.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-17,138.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-17,129.2
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-17,132.6
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-17,138.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-17,212.2
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-17,216.8
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-17,221.5
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-17,226.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-17,190.5
TRI Dolar MATba,TRI.BA/MAR20,2020-03-17,202.5
TRI Dolar MATba,TRI.BA/MAY20,2020-03-17,208.0
TRI Dolar MATba,TRI.BA/JUL20,2020-03-17,210.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-17,194.5
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-17,160.3
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-17,162.9
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-18,137.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-18,128.2
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-18,131.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-18,136.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-18,212.0
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-18,217.0
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-18,221.1
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-18,225.6
TRI Disponible,TRI.BA/DIS20,2020-03-18,205.5
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-18,195.0
TRI Dolar MATba,TRI.BA/MAY20,2020-03-18,207.5
TRI Dolar MATba,TRI.BA/JUL20,2020-03-18,210.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-18,197.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-18,161.8
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-18,164.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-19,139.0
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-19,129.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-19,133.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-19,137.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-19,215.9
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-19,220.5
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-19,225.0
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-19,229.8
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-19,199.5
TRI Dolar MATba,TRI.BA/MAR20,2020-03-19,212.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-19,200.5
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-19,163.0
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-19,165.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-20,140.5
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-20,130.5
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-20,133.5
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-20,138.5
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-20,220.8
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-20,225.7
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-20,230.3
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-20,235.0
TRI Dolar MATba,TRI.ROS/MAR20,2020-03-20,199.0
TRI Dolar MATba,TRI.BA/MAR20,2020-03-20,208.0
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-20,201.0
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-20,162.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-20,165.0
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-25,148.2
MAI Dolar MATba,MAI.ROS/JUL20,2020-03-25,135.0
MAI Dolar MATba,MAI.ROS/SEP20,2020-03-25,138.0
MAI Dolar MATba,MAI.ROS/DIC20,2020-03-25,142.0
SOJ Dolar MATba,SOJ.ROS/MAY20,2020-03-25,226.6
SOJ Dolar MATba,SOJ.ROS/JUL20,2020-03-25,230.7
SOJ Dolar MATba,SOJ.ROS/SEP20,2020-03-25,234.9
SOJ Dolar MATba,SOJ.ROS/NOV20,2020-03-25,239.4
TRI Disponible,TRI.BA/DIS20,2020-03-25,209.1
TRI Dolar MATba,TRI.ROS/JUL20,2020-03-25,206.5
TRI Dolar MATba,TRI.BA/JUL20,2020-03-25,216.1
TRI Dolar MATba,TRI.ROS/DIC20,2020-03-25,164.5
TRI Dolar MATba,TRI.ROS/ENE21,2020-03-25,167.5
MAI Dolar MATba,MAI.ROS/ABR20,2020-03-26,149.1
MAI Dolar MATba,MAI.ROS/MAY20,2020-03-26,147.0
