FECHA,PRODUCTO,TIPO CONTRATO,AJUSTE / PRIMA REF.
2020-02-11,TRI Dolar MATba,TRI.ROS/DIC20,164.5
2020-02-12,MAI Dolar MATba,MAI.ROS/MAR20,146.0
2020-02-12,MAI Dolar MATba,MAI.ROS/ABR20,145.7
2020-02-12,MAI Dolar MATba,MAI.ROS/JUL20,136.1
2020-02-12,MAI Dolar MATba,MAI.ROS/SEP20,138.1
2020-02-12,MAI Dolar MATba,MAI.ROS/DIC20,143.6
2020-02-12,SOJ Dolar MATba,SOJ.ROS/FEB20,246.0
2020-02-12,SOJ Dolar MATba,SOJ.ROS/MAY20,229.5
2020-02-12,SOJ Dolar MATba,SOJ.ROS/JUL20,234.7
2020-02-12,SOJ Dolar MATba,SOJ.ROS/SEP20,239.7
2020-02-12,SOJ Dolar MATba,SOJ.ROS/NOV20,244.5
2020-02-12,TRI Disponible,TRI.BA/DIS20,207.0
2020-02-12,TRI Dolar MATba,TRI.ROS/MAR20,203.5
2020-02-12,TRI Dolar MATba,TRI.BA/MAR20,213.0
2020-02-12,TRI Dolar MATba,TRI.ROS/JUL20,207.5
2020-02-12,TRI Dolar MATba,TRI.BA/JUL20,223.0
2020-02-12,TRI Dolar MATba,TRI.ROS/DIC20,165.0
2020-02-12,TRI Dolar MATba,TRI.ROS/ENE21,167.0
2020-02-13,MAI Dolar MATba,MAI.ROS/MAR20,148.5
2020-02-13,MAI Dolar MATba,MAI.ROS/ABR20,145.2
2020-02-13,MAI Dolar MATba,MAI.ROS/JUL20,135.2
2020-02-13,MAI Dolar MATba,MAI.ROS/SEP20,138.0
2020-02-13,MAI Dolar MATba,MAI.ROS/DIC20,143.5
2020-02-13,SOJ Dolar MATba,SOJ.ROS/FEB20,249.0
2020-02-13,SOJ Dolar MATba,SOJ.ROS/MAY20,230.5
2020-02-13,SOJ Dolar MATba,SOJ.ROS/JUL20,235.7
2020-02-13,SOJ Dolar MATba,SOJ.ROS/SEP20,240.8
2020-02-13,SOJ Dolar MATba,SOJ.ROS/NOV20,245.5
2020-02-13,TRI Disponible,TRI.BA/DIS20,210.0
2020-02-13,TRI Dolar MATba,TRI.ROS/FEB20,201.0
2020-02-13,TRI Dolar MATba,TRI.ROS/MAR20,202.3
2020-02-13,TRI Dolar MATba,TRI.ROS/JUL20,207.7
2020-02-13,TRI Dolar MATba,TRI.BA/JUL20,218.0
2020-02-13,TRI Dolar MATba,TRI.ROS/DIC20,164.8
2020-02-14,MAI Dolar MATba,MAI.ROS/MAR20,147.8
2020-02-14,MAI Dolar MATba,MAI.ROS/ABR20,145.0
2020-02-14,MAI Dolar MATba,MAI.ROS/JUL20,135.0
2020-02-14,MAI Dolar MATba,MAI.ROS/SEP20,137.5
2020-02-14,MAI Dolar MATba,MAI.ROS/DIC20,142.5
2020-02-14,SOJ Dolar MATba,SOJ.ROS/FEB20,246.0
2020-02-14,SOJ Dolar MATba,SOJ.ROS/MAY20,229.0
2020-02-14,SOJ Dolar MATba,SOJ.ROS/JUL20,234.0
2020-02-14,SOJ Dolar MATba,SOJ.ROS/NOV20,243.8
2020-02-14,TRI Dolar MATba,TRI.ROS/FEB20,199.5
2020-02-14,TRI Dolar MATba,TRI.ROS/MAR20,202.5
2020-02-14,TRI Dolar MATba,TRI.BA/MAR20,211.0
2020-02-14,TRI Dolar MATba,TRI.ROS/JUL20,207.8
2020-02-14,TRI Dolar MATba,TRI.ROS/DIC20,165.5
2020-02-14,TRI Dolar MATba,TRI.ROS/ENE21,167.5
2020-02-17,MAI Dolar MATba,MAI.ROS/FEB20,152.0
2020-02-17,MAI Dolar MATba,MAI.ROS/MAR20,145.5
2020-02-17,MAI Dolar MATba,MAI.ROS/ABR20,143.5
2020-02-17,MAI Dolar MATba,MAI.ROS/JUL20,134.5
2020-02-17,MAI Dolar MATba,MAI.ROS/SEP20,137.5
2020-02-17,MAI Dolar MATba,MAI.ROS/DIC20,142.3
2020-02-17,SOJ Dolar MATba,SOJ.ROS/FEB20,248.0
2020-02-17,SOJ Dolar MATba,SOJ.ROS/MAY20,228.3
2020-02-17,SOJ Dolar MATba,SOJ.ROS/SEP20,238.5
2020-02-17,SOJ Dolar MATba,SOJ.ROS/NOV20,243.0
2020-02-17,TRI Dolar MATba,TRI.BA/FEB20,211.1
2020-02-17,TRI Dolar MATba,TRI.ROS/MAR20,202.7
2020-02-17,TRI Dolar MATba,TRI.BA/MAR20,211.0
2020-02-17,TRI Dolar MATba,TRI.BA/MAY20,215.0
2020-02-17,TRI Dolar MATba,TRI.BA/JUL20,218.0
2020-02-17,TRI Dolar MATba,TRI.ROS/JUL20,207.1
2020-02-17,TRI Dolar MATba,TRI.ROS/DIC20,165.0
2020-02-18,MAI Dolar MATba,MAI.ROS/ABR20,144.5
2020-02-18,MAI Dolar MATba,MAI.ROS/JUL20,135.5
2020-02-18,MAI Dolar MATba,MAI.ROS/SEP20,139.0
2020-02-18,MAI Dolar MATba,MAI.ROS/DIC20,143.0
2020-02-18,SOJ Dolar MATba,SOJ.ROS/FEB20,248.5
2020-02-18,SOJ Dolar MATba,SOJ.ROS/MAY20,228.5
2020-02-18,SOJ Dolar MATba,SOJ.ROS/JUL20,233.7
2020-02-18,SOJ Dolar MATba,SOJ.ROS/SEP20,238.5
2020-02-18,SOJ Dolar MATba,SOJ.ROS/NOV20,243.0
2020-02-18,TRI Disponible,TRI.BA/DIS20,215.0
2020-02-18,TRI Dolar MATba,TRI.ROS/FEB20,201.0
2020-02-18,TRI Dolar MATba,TRI.ROS/MAR20,204.0
2020-02-18,TRI Dolar MATba,TRI.BA/MAR20,211.5
2020-02-18,TRI Dolar MATba,TRI.ROS/JUL20,208.0
2020-02-18,TRI Dolar MATba,TRI.ROS/SEP20,212.0
2020-02-18,TRI Dolar MATba,TRI.ROS/DIC20,166.5
2020-02-18,TRI Dolar MATba,TRI.ROS/ENE21,168.0
2020-02-19,MAI Dolar MATba,MAI.ROS/MAR20,145.0
2020-02-19,MAI Dolar MATba,MAI.ROS/ABR20,145.0
2020-02-19,MAI Dolar MATba,MAI.ROS/JUL20,135.8
2020-02-19,MAI Dolar MATba,MAI.ROS/SEP20,139.5
2020-02-19,MAI Dolar MATba,MAI.ROS/DIC20,143.5
2020-02-19,SOJ Dolar MATba,SOJ.ROS/FEB20,248.0
2020-02-19,SOJ Dolar MATba,SOJ.ROS/MAY20,228.5
2020-02-19,SOJ Dolar MATba,SOJ.ROS/JUL20,234.0
2020-02-19,SOJ Dolar MATba,SOJ.ROS/NOV20,243.6
2020-02-19,TRI Disponible,TRI.BA/DIS20,215.0
2020-02-19,TRI Dolar MATba,TRI.ROS/FEB20,200.0
2020-02-19,TRI Dolar MATba,TRI.ROS/MAR20,205.5
2020-02-19,TRI Dolar MATba,TRI.BA/MAR20,212.5
2020-02-19,TRI Dolar MATba,TRI.BA/MAY20,218.0
2020-02-19,TRI Dolar MATba,TRI.BA/JUL20,221.0
2020-02-19,TRI Dolar MATba,TRI.ROS/JUL20,209.4
2020-02-19,TRI Dolar MATba,TRI.ROS/DIC20,167.5
2020-02-19,TRI Dolar MATba,TRI.ROS/ENE21,169.5
2020-02-20,MAI Dolar MATba,MAI.ROS/ABR20,141.5
2020-02-20,MAI Dolar MATba,MAI.ROS/JUL20,133.0
2020-02-20,MAI Dolar MATba,MAI.ROS/SEP20,137.0
2020-02-20,MAI Dolar MATba,MAI.ROS/DIC20,141.5
2020-02-20,SOJ Dolar MATba,SOJ.ROS/MAY20,227.0
2020-02-20,SOJ Dolar MATba,SOJ.ROS/JUL20,232.0
2020-02-20,SOJ Dolar MATba,SOJ.ROS/NOV20,242.0
2020-02-20,TRI Dolar MATba,TRI.ROS/MAR20,206.1
2020-02-20,TRI Dolar MATba,TRI.ROS/JUL20,209.0
2020-02-20,TRI Dolar MATba,TRI.ROS/DIC20,167.0
2020-02-20,TRI Dolar MATba,TRI.ROS/ENE21,169.4
2020-02-21,MAI Dolar MATba,MAI.ROS/MAR20,140.0
2020-02-21,MAI Dolar MATba,MAI.ROS/ABR20,140.1
2020-02-21,MAI Dolar MATba,MAI.ROS/JUL20,132.4
2020-02-21,MAI Dolar MATba,MAI.ROS/SEP20,136.0
2020-02-21,MAI Dolar MATba,MAI.ROS/DIC20,140.5
2020-02-21,SOJ Dolar MATba,SOJ.ROS/MAY20,224.5
2020-02-21,SOJ Dolar MATba,SOJ.ROS/JUL20,229.5
2020-02-21,SOJ Dolar MATba,SOJ.ROS/NOV20,240.0
2020-02-21,TRI Dolar MATba,TRI.ROS/MAR20,206.5
2020-02-21,TRI Dolar MATba,TRI.ROS/JUL20,210.0
2020-02-21,TRI Dolar MATba,TRI.ROS/DIC20,166.5
2020-02-21,TRI Dolar MATba,TRI.ROS/ENE21,169.0
2020-02-26,MAI Dolar MATba,MAI.ROS/ABR20,137.0
2020-02-26,MAI Dolar MATba,MAI.ROS/JUL20,129.5
2020-02-26,MAI Dolar MATba,MAI.ROS/SEP20,133.3
2020-02-26,MAI Dolar MATba,MAI.ROS/DIC20,138.0
2020-02-26,SOJ Dolar MATba,SOJ.ROS/MAY20,219.0
2020-02-26,SOJ Dolar MATba,SOJ.ROS/JUL20,223.8
2020-02-26,SOJ Dolar MATba,SOJ.ROS/SEP20,228.5
2020-02-26,SOJ Dolar MATba,SOJ.ROS/NOV20,234.1
2020-02-26,TRI Dolar MATba,TRI.ROS/MAR20,203.0
2020-02-26,TRI Dolar MATba,TRI.BA/MAR20,209.0
2020-02-26,TRI Dolar MATba,TRI.BA/MAY20,217.0
2020-02-26,TRI Dolar MATba,TRI.BA/JUL20,218.5
2020-02-26,TRI Dolar MATba,TRI.ROS/JUL20,206.3
2020-02-26,TRI Dolar MATba,TRI.ROS/DIC20,164.3
2020-02-26,TRI Dolar MATba,TRI.ROS/ENE21,167.0
2020-02-27,MAI Dolar MATba,MAI.ROS/ABR20,136.2
2020-02-27,MAI Dolar MATba,MAI.ROS/JUL20,129.0
2020-02-27,MAI Dolar MATba,MAI.ROS/SEP20,133.0
2020-02-27,MAI Dolar MATba,MAI.ROS/DIC20,137.3
2020-02-27,SOJ Dolar MATba,SOJ.ROS/MAY20,218.5
2020-02-27,SOJ Dolar MATba,SOJ.ROS/JUL20,223.6
2020-02-27,SOJ Dolar MATba,SOJ.ROS/SEP20,228.3
2020-02-27,SOJ Dolar MATba,SOJ.ROS/NOV20,234.4
2020-02-27,TRI Disponible,TRI.BA/DIS20,210.0
2020-02-27,TRI Dolar MATba,TRI.ROS/MAR20,202.0
2020-02-27,TRI Dolar MATba,TRI.BA/MAR20,208.6
2020-02-27,TRI Dolar MATba,TRI.BA/MAY20,215.4
2020-02-27,TRI Dolar MATba,TRI.ROS/JUL20,205.5
2020-02-27,TRI Dolar MATba,TRI.BA/JUL20,217.8
2020-02-27,TRI Dolar MATba,TRI.ROS/DIC20,164.0
2020-02-27,TRI Dolar MATba,TRI.ROS/ENE21,166.0
2020-02-28,MAI Dolar MATba,MAI.ROS/MAR20,136.0
2020-02-28,MAI Dolar MATba,MAI.ROS/ABR20,137.5
2020-02-28,MAI Dolar MATba,MAI.ROS/JUL20,130.5
2020-02-28,MAI Dolar MATba,MAI.ROS/SEP20,134.5
2020-02-28,MAI Dolar MATba,MAI.ROS/DIC20,138.2
2020-02-28,SOJ Dolar MATba,SOJ.ROS/MAY20,218.5
2020-02-28,SOJ Dolar MATba,SOJ.ROS/JUL20,223.5
2020-02-28,SOJ Dolar MATba,SOJ.ROS/NOV20,234.2
2020-02-28,TRI Dolar MATba,TRI.ROS/MAR20,201.4
2020-02-28,TRI Dolar MATba,TRI.BA/MAR20,210.0
2020-02-28,TRI Dolar MATba,TRI.ROS/JUL20,204.5
2020-02-28,TRI Dolar MATba,TRI.ROS/DIC20,162.5
2020-02-28,TRI Dolar MATba,TRI.ROS/ENE21,164.5
2020-03-02,MAI Dolar MATba,MAI.ROS/MAR20,134.5
2020-03-02,MAI Dolar MATba,MAI.ROS/ABR20,136.7
2020-03-02,MAI Dolar MATba,MAI.ROS/JUL20,130.0
2020-03-02,MAI Dolar MATba,MAI.ROS/SEP20,133.9
2020-03-02,MAI Dolar MATba,MAI.ROS/DIC20,137.9
2020-03-02,SOJ Dolar MATba,SOJ.ROS/MAY20,220.5
2020-03-02,SOJ Dolar MATba,SOJ.ROS/JUL20,225.5
2020-03-02,SOJ Dolar MATba,SOJ.ROS/NOV20,236.5
2020-03-02,TRI Dolar MATba,TRI.ROS/MAR20,201.1
2020-03-02,TRI Dolar MATba,TRI.BA/MAR20,208.0
2020-03-02,TRI Dolar MATba,TRI.ROS/JUL20,204.5
2020-03-02,TRI Dolar MATba,TRI.BA/JUL20,217.0
2020-03-02,TRI Dolar MATba,TRI.ROS/DIC20,163.5
2020-03-02,TRI Dolar MATba,TRI.ROS/MAR21,168.5
2020-03-03,MAI Dolar MATba,MAI.ROS/ABR20,140.5
2020-03-03,MAI Dolar MATba,MAI.ROS/JUL20,132.7
2020-03-03,MAI Dolar MATba,MAI.ROS/SEP20,136.5
2020-03-03,MAI Dolar MATba,MAI.ROS/DIC20,139.9
2020-03-03,SOJ Dolar MATba,SOJ.ROS/MAY20,219.6
2020-03-03,SOJ Dolar MATba,SOJ.ROS/JUL20,224.8
2020-03-03,SOJ Dolar MATba,SOJ.ROS/SEP20,230.1
2020-03-03,SOJ Dolar MATba,SOJ.ROS/NOV20,235.9
2020-03-03,TRI Dolar MATba,TRI.ROS/MAR20,203.5
2020-03-03,TRI Dolar MATba,TRI.BA/MAR20,210.2
2020-03-03,TRI Dolar MATba,TRI.BA/JUL20,218.1
2020-03-03,TRI Dolar MATba,TRI.ROS/JUL20,207.0
2020-03-03,TRI Dolar MATba,TRI.ROS/DIC20,164.4
2020-03-04,MAI Dolar MATba,MAI.ROS/MAR20,140.0
2020-03-04,MAI Dolar MATba,MAI.ROS/ABR20,140.4
2020-03-04,MAI Dolar MATba,MAI.ROS/JUL20,132.7
2020-03-04,MAI Dolar MATba,MAI.ROS/SEP20,136.0
2020-03-04,MAI Dolar MATba,MAI.ROS/DIC20,140.4
2020-03-04,SOJ Dolar MATba,SOJ.ROS/MAY20,222.8
2020-03-04,SOJ Dolar MATba,SOJ.ROS/JUL20,228.0
2020-03-04,SOJ Dolar MATba,SOJ.ROS/SEP20,233.1
2020-03-04,SOJ Dolar MATba,SOJ.ROS/NOV20,239.0
2020-03-04,TRI Dolar MATba,TRI.ROS/MAR20,205.5
2020-03-04,TRI Dolar MATba,TRI.ROS/JUL20,208.3
2020-03-04,TRI Dolar MATba,TRI.BA/JUL20,219.0
2020-03-04,TRI Dolar MATba,TRI.ROS/DIC20,165.6
2020-03-04,TRI Dolar MATba,TRI.ROS/ENE21,168.1
2020-03-05,MAI Dolar MATba,MAI.ROS/MAR20,140.0
2020-03-05,MAI Dolar MATba,MAI.ROS/ABR20,141.5
2020-03-05,MAI Dolar MATba,MAI.ROS/JUL20,133.0
2020-03-05,MAI Dolar MATba,MAI.ROS/SEP20,137.0
2020-03-05,MAI Dolar MATba,MAI.ROS/DIC20,141.5
2020-03-05,SOJ Dolar MATba,SOJ.ROS/MAY20,222.0
2020-03-05,SOJ Dolar MATba,SOJ.ROS/JUL20,227.4
2020-03-05,SOJ Dolar MATba,SOJ.ROS/SEP20,232.6
2020-03-05,SOJ Dolar MATba,SOJ.ROS/NOV20,238.0
2020-03-05,TRI Dolar MATba,TRI.ROS/MAR20,203.5
2020-03-05,TRI Dolar MATba,TRI.BA/MAR20,211.0
2020-03-05,TRI Dolar MATba,TRI.ROS/JUL20,208.0
2020-03-05,TRI Dolar MATba,TRI.BA/JUL20,218.5
2020-03-05,TRI Dolar MATba,TRI.ROS/DIC20,165.0
2020-03-05,TRI Dolar MATba,TRI.ROS/ENE21,167.5
2020-03-06,MAI Dolar MATba,MAI.ROS/ABR20,142.0
2020-03-06,MAI Dolar MATba,MAI.ROS/JUL20,133.0
2020-03-06,MAI Dolar MATba,MAI.ROS/SEP20,137.0
2020-03-06,MAI Dolar MATba,MAI.ROS/DIC20,141.5
2020-03-06,SOJ Dolar MATba,SOJ.ROS/MAY20,221.0
2020-03-06,SOJ Dolar MATba,SOJ.ROS/JUL20,226.2
2020-03-06,SOJ Dolar MATba,SOJ.ROS/SEP20,231.5
2020-03-06,SOJ Dolar MATba,SOJ.ROS/NOV20,236.4
2020-03-06,TRI Dolar MATba,TRI.ROS/MAR20,202.0
2020-03-06,TRI Dolar MATba,TRI.ROS/JUL20,206.5
2020-03-06,TRI Dolar MATba,TRI.ROS/DIC20,164.0
2020-03-06,TRI Dolar MATba,TRI.ROS/ENE21,166.5
2020-03-09,MAI Dolar MATba,MAI.ROS/ABR20,141.0
2020-03-09,MAI Dolar MATba,MAI.ROS/JUL20,131.5
2020-03-09,MAI Dolar MATba,MAI.ROS/SEP20,136.0
2020-03-09,MAI Dolar MATba,MAI.ROS/DIC20,141.0
2020-03-09,SOJ Dolar MATba,SOJ.ROS/MAR20,219.0
2020-03-09,SOJ Dolar MATba,SOJ.ROS/MAY20,218.5
2020-03-09,SOJ Dolar MATba,SOJ.ROS/JUL20,223.4
2020-03-09,SOJ Dolar MATba,SOJ.ROS/NOV20,233.8
2020-03-09,TRI Dolar MATba,TRI.ROS/MAR20,199.9
2020-03-09,TRI Dolar MATba,TRI.BA/MAY20,216.0
2020-03-09,TRI Dolar MATba,TRI.ROS/JUL20,204.7
2020-03-09,TRI Dolar MATba,TRI.ROS/DIC20,162.0
2020-03-09,TRI Dolar MATba,TRI.ROS/ENE21,164.5
2020-03-10,MAI Dolar MATba,MAI.ROS/ABR20,141.5
2020-03-10,MAI Dolar MATba,MAI.ROS/JUL20,132.5
2020-03-10,MAI Dolar MATba,MAI.ROS/SEP20,136.5
2020-03-10,MAI Dolar MATba,MAI.ROS/DIC20,141.0
2020-03-10,SOJ Dolar MATba,SOJ.ROS/MAY20,220.8
2020-03-10,SOJ Dolar MATba,SOJ.ROS/JUL20,225.6
2020-03-10,SOJ Dolar MATba,SOJ.ROS/NOV20,235.8
2020-03-10,TRI Disponible,TRI.BA/DIS20,210.5
2020-03-10,TRI Dolar MATba,TRI.ROS/MAR20,198.0
2020-03-10,TRI Dolar MATba,TRI.BA/MAR20,210.0
2020-03-10,TRI Dolar MATba,TRI.BA/MAY20,216.0
2020-03-10,TRI Dolar MATba,TRI.ROS/JUL20,202.7
2020-03-10,TRI Dolar MATba,TRI.BA/JUL20,217.0
2020-03-10,TRI Dolar MATba,TRI.ROS/DIC20,162.5
2020-03-11,MAI Dolar MATba,MAI.ROS/ABR20,143.0
2020-03-11,MAI Dolar MATba,MAI.ROS/JUL20,133.4
2020-03-11,MAI Dolar MATba,MAI.ROS/SEP20,137.1
2020-03-11,MAI Dolar MATba,MAI.ROS/DIC20,142.0
2020-03-11,SOJ Dolar MATba,SOJ.ROS/MAR20,221.0
2020-03-11,SOJ Dolar MATba,SOJ.ROS/MAY20,220.1
2020-03-11,SOJ Dolar MATba,SOJ.ROS/JUL20,225.1
2020-03-11,SOJ Dolar MATba,SOJ.ROS/SEP20,230.3
2020-03-11,SOJ Dolar MATba,SOJ.ROS/NOV20,235.0
2020-03-11,SOJ Dolar MATba,SOJ.ROS/MAY21,222.0
2020-03-11,TRI Disponible,TRI.BA/DIS20,210.0
2020-03-11,TRI Dolar MATba,TRI.ROS/MAR20,194.0
2020-03-11,TRI Dolar MATba,TRI.BA/MAY20,212.0
2020-03-11,TRI Dolar MATba,TRI.ROS/JUL20,198.5
2020-03-11,TRI Dolar MATba,TRI.BA/JUL20,214.0
2020-03-11,TRI Dolar MATba,TRI.ROS/DIC20,162.5
2020-03-11,TRI Dolar MATba,TRI.ROS/ENE21,165.0
2020-03-12,MAI Dolar MATba,MAI.ROS/MAR20,140.0
2020-03-12,MAI Dolar MATba,MAI.ROS/ABR20,142.5
2020-03-12,MAI Dolar MATba,MAI.ROS/JUL20,132.6
2020-03-12,MAI Dolar MATba,MAI.ROS/SEP20,137.5
2020-03-12,MAI Dolar MATba,MAI.ROS/DIC20,142.5
2020-03-12,SOJ Dolar MATba,SOJ.ROS/MAY20,217.8
2020-03-12,SOJ Dolar MATba,SOJ.ROS/JUL20,222.6
2020-03-12,SOJ Dolar MATba,SOJ.ROS/NOV20,232.0
2020-03-12,SOJ Dolar MATba,SOJ.ROS/MAY21,218.0
2020-03-12,TRI Dolar MATba,TRI.ROS/MAR20,194.0
2020-03-12,TRI Dolar MATba,TRI.BA/MAY20,210.0
2020-03-12,TRI Dolar MATba,TRI.ROS/JUL20,198.5
2020-03-12,TRI Dolar MATba,TRI.BA/JUL20,212.0
2020-03-12,TRI Dolar MATba,TRI.ROS/DIC20,161.5
2020-03-12,TRI Dolar MATba,TRI.ROS/ENE21,164.2
2020-03-13,MAI Dolar MATba,MAI.ROS/MAR20,139.0
2020-03-13,MAI Dolar MATba,MAI.ROS/ABR20,144.0
2020-03-13,MAI Dolar MATba,MAI.ROS/JUL20,134.7
2020-03-13,MAI Dolar MATba,MAI.ROS/SEP20,138.9
2020-03-13,MAI Dolar MATba,MAI.ROS/DIC20,144.1
2020-03-13,SOJ Dolar MATba,SOJ.ROS/MAY20,217.1
2020-03-13,SOJ Dolar MATba,SOJ.ROS/JUL20,221.4
2020-03-13,SOJ Dolar MATba,SOJ.ROS/SEP20,227.1
2020-03-13,SOJ Dolar MATba,SOJ.ROS/NOV20,231.6
2020-03-13,TRI Dolar MATba,TRI.ROS/MAR20,193.0
2020-03-13,TRI Dolar MATba,TRI.BA/MAY20,208.0
2020-03-13,TRI Dolar MATba,TRI.ROS/JUL20,197.5
2020-03-13,TRI Dolar MATba,TRI.BA/JUL20,210.0
2020-03-13,TRI Dolar MATba,TRI.ROS/DIC20,161.8
2020-03-13,TRI Dolar MATba,TRI.ROS/ENE21,164.5
2020-03-16,MAI Dolar MATba,MAI.ROS/MAR20,138.0
2020-03-16,MAI Dolar MATba,MAI.ROS/ABR20,140.0
2020-03-16,MAI Dolar MATba,MAI.ROS/JUL20,131.8
2020-03-16,MAI Dolar MATba,MAI.ROS/SEP20,135.5
2020-03-16,MAI Dolar MATba,MAI.ROS/DIC20,140.5
2020-03-16,SOJ Dolar MATba,SOJ.ROS/MAY20,213.7
2020-03-16,SOJ Dolar MATba,SOJ.ROS/JUL20,218.0
2020-03-16,SOJ Dolar MATba,SOJ.ROS/NOV20,228.1
2020-03-16,TRI Disponible,TRI.BA/DIS20,206.0
2020-03-16,TRI Dolar MATba,TRI.ROS/MAR20,191.5
2020-03-16,TRI Dolar MATba,TRI.ROS/JUL20,194.1
2020-03-16,TRI Dolar MATba,TRI.ROS/DIC20,160.0
2020-03-16,TRI Dolar MATba,TRI.ROS/ENE21,163.0
2020-03-17,MAI Dolar MATba,MAI.ROS/MAR20,136.5
2020-03-17,MAI Dolar MATba,MAI.ROS/ABR20,138.5
2020-03-17,MAI Dolar MATba,MAI.ROS/JUL20,129.2
2020-03-17,MAI Dolar MATba,MAI.ROS/SEP20,132.6
2020-03-17,MAI Dolar MATba,MAI.ROS/DIC20,138.0
2020-03-17,SOJ Dolar MATba,SOJ.ROS/MAY20,212.2
2020-03-17,SOJ Dolar MATba,SOJ.ROS/JUL20,216.8
2020-03-17,SOJ Dolar MATba,SOJ.ROS/SEP20,221.5
2020-03-17,SOJ Dolar MATba,SOJ.ROS/NOV20,226.0
2020-03-17,TRI Dolar MATba,TRI.ROS/MAR20,190.5
2020-03-17,TRI Dolar MATba,TRI.BA/MAR20,202.5
2020-03-17,TRI Dolar MATba,TRI.BA/MAY20,208.0
2020-03-17,TRI Dolar MATba,TRI.BA/JUL20,210.0
2020-03-17,TRI Dolar MATba,TRI.ROS/JUL20,194.5
2020-03-17,TRI Dolar MATba,TRI.ROS/DIC20,160.3
2020-03-17,TRI Dolar MATba,TRI.ROS/ENE21,162.9
2020-03-18,MAI Dolar MATba,MAI.ROS/ABR20,137.5
2020-03-18,MAI Dolar MATba,MAI.ROS/JUL20,128.2
2020-03-18,MAI Dolar MATba,MAI.ROS/SEP20,131.5
2020-03-18,MAI Dolar MATba,MAI.ROS/DIC20,136.5
2020-03-18,SOJ Dolar MATba,SOJ.ROS/MAY20,212.0
2020-03-18,SOJ Dolar MATba,SOJ.ROS/JUL20,217.0
2020-03-18,SOJ Dolar MATba,SOJ.ROS/SEP20,221.1
2020-03-18,SOJ Dolar MATba,SOJ.ROS/NOV20,225.6
2020-03-18,TRI Disponible,TRI.BA/DIS20,205.5
2020-03-18,TRI Dolar MATba,TRI.ROS/MAR20,195.0
2020-03-18,TRI Dolar MATba,TRI.BA/MAY20,207.5
2020-03-18,TRI Dolar MATba,TRI.BA/JUL20,210.0
2020-03-18,TRI Dolar MATba,TRI.ROS/JUL20,197.0
2020-03-18,TRI Dolar MATba,TRI.ROS/DIC20,161.8
2020-03-18,TRI Dolar MATba,TRI.ROS/ENE21,164.0
2020-03-19,MAI Dolar MATba,MAI.ROS/ABR20,139.0
2020-03-19,MAI Dolar MATba,MAI.ROS/JUL20,129.5
2020-03-19,MAI Dolar MATba,MAI.ROS/SEP20,133.0
2020-03-19,MAI Dolar MATba,MAI.ROS/DIC20,137.5
2020-03-19,SOJ Dolar MATba,SOJ.ROS/MAY20,215.9
2020-03-19,SOJ Dolar MATba,SOJ.ROS/JUL20,220.5
2020-03-19,SOJ Dolar MATba,SOJ.ROS/SEP20,225.0
2020-03-19,SOJ Dolar MATba,SOJ.ROS/NOV20,229.8
2020-03-19,TRI Dolar MATba,TRI.ROS/MAR20,199.5
2020-03-19,TRI Dolar MATba,TRI.BA/MAR20,212.0
2020-03-19,TRI Dolar MATba,TRI.ROS/JUL20,200.5
2020-03-19,TRI Dolar MATba,TRI.ROS/DIC20,163.0
2020-03-19,TRI Dolar MATba,TRI.ROS/ENE21,165.0
2020-03-20,MAI Dolar MATba,MAI.ROS/ABR20,140.5
2020-03-20,MAI Dolar MATba,MAI.ROS/JUL20,130.5
2020-03-20,MAI Dolar MATba,MAI.ROS/SEP20,133.5
2020-03-20,MAI Dolar MATba,MAI.ROS/DIC20,138.5
2020-03-20,SOJ Dolar MATba,SOJ.ROS/MAY20,220.8
2020-03-20,SOJ Dolar MATba,SOJ.ROS/JUL20,225.7
2020-03-20,SOJ Dolar MATba,SOJ.ROS/SEP20,230.3
2020-03-20,SOJ Dolar MATba,SOJ.ROS/NOV20,235.0
2020-03-20,TRI Dolar MATba,TRI.ROS/MAR20,199.0
2020-03-20,TRI Dolar MATba,TRI.BA/MAR20,208.0
2020-03-20,TRI Dolar MATba,TRI.ROS/JUL20,201.0
2020-03-20,TRI Dolar MATba,TRI.ROS/DIC20,162.5
2020-03-20,TRI Dolar MATba,TRI.ROS/ENE21,165.0
2020-03-25,MAI Dolar MATba,MAI.ROS/ABR20,148.2
2020-03-25,MAI Dolar MATba,MAI.ROS/JUL20,135.0
2020-03-25,MAI Dolar MATba,MAI.ROS/SEP20,138.0
2020-03-25,MAI Dolar MATba,MAI.ROS/DIC20,142.0
2020-03-25,SOJ Dolar MATba,SOJ.ROS/MAY20,226.6
2020-03-25,SOJ Dolar MATba,SOJ.ROS/JUL20,230.7
2020-03-25,SOJ Dolar MATba,SOJ.ROS/SEP20,234.9
2020-03-25,SOJ Dolar MATba,SOJ.ROS/NOV20,239.4
2020-03-25,TRI Disponible,TRI.BA/DIS20,209.1
2020-03-25,TRI Dolar MATba,TRI.ROS/JUL20,206.5
2020-03-25,TRI Dolar MATba,TRI.BA/JUL20,216.1
2020-03-25,TRI Dolar MATba,TRI.ROS/DIC20,164.5
2020-03-25,TRI Dolar MATba,TRI.ROS/ENE21,167.5
2020-03-26,MAI Dolar MATba,MAI.ROS/ABR20,149.1
2020-03-26,MAI Dolar MATba,MAI.ROS/MAY20,147.0
